analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
22.7697,0.0615339,129.529,0.846762,0.0,225,843.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7601,0.0622933,129.896,0.851863,0.0,226,847.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7608,0.0621031,130.479,0.865126,0.0,227,851.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.762,0.0614313,129.763,0.825338,0.0,228,855.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7695,0.0617892,128.83,0.83554,0.0,229,858.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7731,0.0621242,129.529,0.839281,0.0,230,862.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7673,0.0618579,129.746,0.839621,0.0,231,866.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7735,0.0620672,130.895,0.83384,0.0,232,870.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7544,0.0620244,129.979,0.812756,0.0,233,873.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7413,0.0618357,129.929,0.856964,0.0,234,877.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7691,0.0621253,130.196,0.844722,0.0,235,881.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7785,0.0615851,129.829,0.846422,0.0,236,885.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7584,0.0614698,130.496,0.846762,0.0,237,888.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7699,0.0623129,130.412,0.840301,0.0,238,892.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7689,0.062244,130.679,0.851523,0.0,239,896.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7843,0.061922,132.145,0.849823,0.0,240,900.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7985,0.0618846,130.162,0.849823,0.0,241,903.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7791,0.0617092,128.946,0.838601,0.0,242,907.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7637,0.0616383,129.829,0.823298,0.0,243,911.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.7612,0.0617457,129.329,0.870907,0.0,244,915.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7466,0.0614376,129.963,0.862745,0.0,245,918.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7694,0.061346,130.462,0.845062,0.0,246,922.5,12.31,background,12.31-12.33 Background [TR 258].dat
22.7778,0.0613735,129.513,0.840641,0.0,247,926.25,12.31,background,12.31-12.33 Background [TR 258].dat
22.745,0.0613675,130.529,0.838601,0.0,248,930.0,12.31,background,12.31-12.33 Background [TR 258].dat
22.7606,0.0616858,130.046,0.8369,0.0,249,933.75,12.31,background,12.31-12.33 Background [TR 258].dat
22.7807,0.0619644,129.396,0.850163,0.0,250,937.5,12.31,background,12.31-12.33 Background [TR 258].dat
