analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6053,0.0171696,119.7,0.78419,0.0,172,645.0,10.33,background,10.33 Only Background [TR 258].dat
13.6332,0.0168383,119.6,0.78147,0.0,173,648.75,10.33,background,10.33 Only Background [TR 258].dat
13.6327,0.0172881,118.8,0.795413,0.0,174,652.5,10.33,background,10.33 Only Background [TR 258].dat
13.6278,0.0171521,118.617,0.772628,0.0,175,656.25,10.33,background,10.33 Only Background [TR 258].dat
13.6163,0.0173387,119.134,0.801874,0.0,176,660.0,10.33,background,10.33 Only Background [TR 258].dat
13.5974,0.0170391,118.867,0.774669,0.0,177,663.75,10.33,background,10.33 Only Background [TR 258].dat
13.6068,0.0172229,119.017,0.792012,0.0,178,667.5,10.33,background,10.33 Only Background [TR 258].dat
13.6374,0.0173771,119.184,0.779089,0.0,179,671.25,10.33,background,10.33 Only Background [TR 258].dat
13.6454,0.0174072,118.567,0.789631,0.0,180,675.0,10.33,background,10.33 Only Background [TR 258].dat
13.597,0.0170931,117.601,0.791332,0.0,181,678.75,10.33,background,10.33 Only Background [TR 258].dat
13.5929,0.0172905,119.65,0.785891,0.0,182,682.5,10.33,background,10.33 Only Background [TR 258].dat
13.6311,0.0176246,118.584,0.772628,0.0,183,686.25,10.33,background,10.33 Only Background [TR 258].dat
13.6267,0.0170426,119.833,0.78453,0.0,184,690.0,10.33,background,10.33 Only Background [TR 258].dat
13.6429,0.0172344,119.1,0.786911,0.0,185,693.75,10.33,background,10.33 Only Background [TR 258].dat
13.6423,0.0173784,118.267,0.786571,0.0,186,697.5,10.33,background,10.33 Only Background [TR 258].dat
13.6218,0.0175637,119.017,0.77977,0.0,187,701.25,10.33,background,10.33 Only Background [TR 258].dat
13.6478,0.0170129,118.867,0.800514,0.0,188,705.0,10.33,background,10.33 Only Background [TR 258].dat
13.6535,0.0172144,118.95,0.787931,0.0,189,708.75,10.33,background,10.33 Only Background [TR 258].dat
13.6158,0.017967,119.967,0.786911,0.0,190,712.5,10.33,background,10.33 Only Background [TR 258].dat
13.5971,0.0175112,118.717,0.799493,0.0,191,716.25,10.33,background,10.33 Only Background [TR 258].dat
13.598,0.017565,119.55,0.785211,0.0,192,720.0,10.33,background,10.33 Only Background [TR 258].dat
13.6115,0.0173661,118.684,0.772628,0.0,193,723.75,10.33,background,10.33 Only Background [TR 258].dat
