analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
37.5171,0.0333801,157.185,0.877708,0.0,117,438.75,12.35,signal,12.35-12.37 signal [TR 220].dat
37.1493,0.033371,155.718,0.881789,0.0,118,442.5,12.35,signal,12.35-12.37 signal [TR 220].dat
36.7739,0.0333955,158.634,0.852543,0.0,119,446.25,12.35,signal,12.35-12.37 signal [TR 220].dat
36.4308,0.0329338,155.302,0.864446,0.0,120,450.0,12.35,signal,12.35-12.37 signal [TR 220].dat
36.0985,0.0329969,156.052,0.873628,0.0,121,453.75,12.35,signal,12.35-12.37 signal [TR 220].dat
35.786,0.0333161,155.185,0.854244,0.0,122,457.5,12.35,signal,12.35-12.37 signal [TR 220].dat
35.4678,0.0334316,156.352,0.841661,0.0,123,461.25,12.35,signal,12.35-12.37 signal [TR 220].dat
35.1406,0.0330087,155.735,0.863766,0.0,124,465.0,12.35,signal,12.35-12.37 signal [TR 220].dat
34.8237,0.0329091,154.369,0.878729,0.0,125,468.75,12.35,signal,12.35-12.37 signal [TR 220].dat
34.5096,0.0330504,155.502,0.880089,0.0,126,472.5,12.35,signal,12.35-12.37 signal [TR 220].dat
34.2258,0.0333285,155.069,0.882469,0.0,127,476.25,12.35,signal,12.35-12.37 signal [TR 220].dat
33.9233,0.0331881,156.202,0.864786,0.0,128,480.0,12.35,signal,12.35-12.37 signal [TR 220].dat
33.5976,0.0334779,154.419,0.865126,0.0,129,483.75,12.35,signal,12.35-12.37 signal [TR 220].dat
33.3166,0.0329239,153.519,0.848463,0.0,130,487.5,12.35,signal,12.35-12.37 signal [TR 220].dat
33.0478,0.032993,152.586,0.869887,0.0,131,491.25,12.35,signal,12.35-12.37 signal [TR 220].dat
32.7728,0.0328819,153.686,0.865466,0.0,132,495.0,12.35,signal,12.35-12.37 signal [TR 220].dat
32.5021,0.0327494,154.352,0.877028,0.0,133,498.75,12.35,signal,12.35-12.37 signal [TR 220].dat
32.2226,0.0330948,153.503,0.856624,0.0,134,502.5,12.35,signal,12.35-12.37 signal [TR 220].dat
31.9508,0.0335626,152.536,0.858325,0.0,135,506.25,12.35,signal,12.35-12.37 signal [TR 220].dat
31.6979,0.0336585,153.253,0.867506,0.0,136,510.0,12.35,signal,12.35-12.37 signal [TR 220].dat
31.4602,0.0336752,152.47,0.842682,0.0,137,513.75,12.35,signal,12.35-12.37 signal [TR 220].dat
31.1971,0.0337191,151.07,0.859345,0.0,138,517.5,12.35,signal,12.35-12.37 signal [TR 220].dat
30.8993,0.0333604,151.853,0.872947,0.0,139,521.25,12.35,signal,12.35-12.37 signal [TR 220].dat
30.6497,0.0336051,152.57,0.861045,0.0,140,525.0,12.35,signal,12.35-12.37 signal [TR 220].dat
30.4368,0.0336964,151.387,0.856284,0.0,141,528.75,12.35,signal,12.35-12.37 signal [TR 220].dat
30.196,0.0336612,151.07,0.851183,0.0,142,532.5,12.35,signal,12.35-12.37 signal [TR 220].dat
29.9572,0.0332219,151.837,0.869887,0.0,143,536.25,12.35,signal,12.35-12.37 signal [TR 220].dat
29.7101,0.0335815,151.92,0.83622,0.0,144,540.0,12.35,signal,12.35-12.37 signal [TR 220].dat
